"ID","Personality_PSWQ_Concerns","Personality_RSTPQ_BIS","Personality_BISBAS_BIS","Personality_BFI_Anxiety","Covariate_Gender","Covariate_Age","Covariate_BDI_Depression","Covariate_BFI_Extraversion","Covariate_BFI_OpenMindedness","Covariate_BFI_Conscientiousness","Covariate_BFI_Agreeableness","Personality_Z_AV_notweighted","Personality_Z_AV_ItemNr","Personality_Z_AV_Reliability","Personality_PCA","Personality_FactorAnalysis"
"sub-MI07AH25",44,46,2.28571428571429,2.5,1,18,NA,4.75,3.33333333333333,4.83333333333333,4.5,-0.662498322332905,-0.62603567034361,-0.655092200716296,"-9.7308203031441","-0.649825743242023"
"sub-NA03LD28",29,45,2.14285714285714,1.75,2,23,1,3.83333333333333,3.91666666666667,4.66666666666667,3.41666666666667,-1.25987122165236,-1.13348721492907,-1.24584938046024,"-20.9166933080711","-1.35901202996254"
"sub-NA03LO10",69,63,3.14285714285714,4,1,23,3,4.83333333333333,3.5,4.58333333333333,4.5,0.952482190860579,0.912570685884418,0.952529039752262,"19.9273233992041","1.11377551590687"
"sub-NA04AV25",43,56,3,3.5,2,23,8,2.5,3.83333333333333,2.66666666666667,4.08333333333333,0.112537811074862,-0.0428234956643139,0.0841792899247362,"-3.20669722671537","0.0568586570812456"
"sub-NA04NZ11",47,64,3,3.25,1,28,NA,2.25,3.91666666666667,3,4.16666666666667,0.259157938873503,0.303116747753137,0.25755442721709,"5.30306489764181","0.243505059045228"
"sub-NA04OV25",32,36,1.42857142857143,1.25,2,24,NA,3.41666666666667,4.25,3.75,3.58333333333333,-1.82202680534725,-1.58381487376201,-1.78765069018591,"-25.315019722113","-1.84809296093973"
"sub-NA07AN10",57,67,3.28571428571429,3.25,1,27,2,2.75,3.91666666666667,3.91666666666667,4.66666666666667,0.623359383038541,0.715361502293354,0.638223378376428,"14.4206499270648","0.686898884165776"
"sub-NA07EL26",45,70,2.28571428571429,2.5,2,20,NA,4.25,4.5,3.41666666666667,3.91666666666667,-0.197437996736884,0.219025600844124,-0.15669658976257,"8.16806163309696","-0.185576847449829"
"sub-NA07ER27",43,47,3.57142857142857,3.75,1,23,2,3.16666666666667,4.16666666666667,4.25,4.25,0.259946769671166,-0.193126379018869,0.203553721718436,"-9.63470558085626","0.178571124756162"
"sub-NA07LD20",26,36,1.71428571428571,1.5,2,27,1,3.41666666666667,4.25,3.75,4.5,-1.73972832868708,-1.63863405279137,-1.72772955918563,"-29.4751924006678","-1.8389392083575"
"sub-NA07PP12",48,51,2.42857142857143,3.5,2,23,NA,3.08333333333333,2.5,3.33333333333333,3.33333333333333,-0.121845672508861,-0.224560497735052,-0.142836306121533,"-3.32522503350071","-0.106684258014608"
"sub-ND05AR09",58,68,3.57142857142857,4,1,25,15,3.83333333333333,4,4.33333333333333,4.25,1.01362526574144,0.915138015212561,0.998497325847865,"15.8662449635947","1.05467133771089"
"sub-ND05NG06",42,64,3.14285714285714,3.75,1,27,3,3.41666666666667,3.83333333333333,4.75,4.58333333333333,0.379467947734535,0.264525251977697,0.348667937144618,"1.84375607683774","0.298947442418232"
"sub-ND06EF01",57,68,3.28571428571429,3.5,1,23,20,2.75,4.58333333333333,3.08333333333333,4,0.720074848177551,0.774559838245407,0.726336505969672,"15.145947542004","0.776581861046052"
"sub-NE06AN09",29,37,2.57142857142857,2.25,1,22,NA,4.33333333333333,4.58333333333333,3.75,4.58333333333333,-1.07488297902408,-1.25770802375151,-1.09594996835701,"-26.6230450264299","-1.20104540075901"
"sub-NE06AS01",73,79,3.71428571428571,4.5,2,23,NA,3,4.16666666666667,3.33333333333333,3.75,1.71871905398983,1.73955411533098,1.72014179142641,"34.2114772278623","1.87402899522434"
"sub-NE06AS31",30,55,2.85714285714286,1.75,2,22,NA,3.91666666666667,4.16666666666667,4.33333333333333,4.33333333333333,-0.759321713880348,-0.601597407622552,-0.738240831996103,"-13.0346243160365","-0.881979136268842"
"sub-NE06EL01",75,81,3.71428571428571,4,1,23,NA,3.16666666666667,3,3.08333333333333,3.66666666666667,1.63766335863209,1.8066284198623,1.664705104436,"37.0200183733466","1.82374344235531"
"sub-NE06NN02",63,75,3.42857142857143,4,2,24,NA,2.33333333333333,4.5,2.58333333333333,3.5,1.17967180264386,1.24310931538529,1.18315571357403,"24.3600839571317","1.26943779340444"
"sub-NE07KA02",43,50,2.57142857142857,2,2,30,4,3.16666666666667,3.25,3.41666666666667,3.83333333333333,-0.64516352308031,-0.497362295636455,-0.617263917485873,"-7.56940585382238","-0.641525650255403"
"sub-NE07RG21",32,50,1.85714285714286,1.25,2,27,NA,2.33333333333333,3.75,3.66666666666667,4.33333333333333,-1.38442653866694,-1.00571331852127,-1.3361584494266,"-15.2690789446489","-1.43344643602792"
"sub-NE09NE27",50,62,2.71428571428571,3.25,2,21,NA,2.83333333333333,3.25,3.41666666666667,4.16666666666667,0.160767444263167,0.241517677577307,0.164289456996253,"5.95019159380439","0.18491941318958"
"sub-NG03YI17",51,73,2.85714285714286,3,2,26,14,2.58333333333333,3.58333333333333,3.33333333333333,4,0.365227008662193,0.650137356249284,0.393250545719169,"14.5259730314127","0.394891222718748"
"sub-NG04LY14",48,41,2.71428571428571,3.25,1,26,NA,2.83333333333333,1.33333333333333,4.41666666666667,4.25,-0.267554883307568,-0.525295949334959,-0.294955295588312,"-10.4943235872636","-0.253026797742371"
"sub-NG05AS30",34,30,2.28571428571429,1.75,2,25,0,4,4.41666666666667,4.41666666666667,4.5,-1.38442503067175,-1.49160917488648,-1.38401552502234,"-28.1848861047793","-1.43709663891208"
"sub-NG05IK27",64,64,3.14285714285714,2.75,2,24,21,4,3.58333333333333,3.75,3.33333333333333,0.485328747418189,0.700047589013765,0.528535537190892,"17.1215862032354","0.633356862255886"
"sub-NG05NY03",55,61,2.28571428571429,2.5,1,23,NA,4.58333333333333,4.16666666666667,3.75,3.83333333333333,-0.174530391950947,0.154678314560813,-0.130113475091947,"8.67692084135481","-0.0670635777670257"
"sub-NG05US08",55,46,3,3.5,1,22,NA,3.5,3.08333333333333,3.33333333333333,4.33333333333333,0.154895035295654,-0.0926829380053781,0.132006330324235,"-2.02263658594923","0.21360944234957"
"sub-NG06EA08",44,54,3.42857142857143,3,1,24,0,4.08333333333333,4.41666666666667,3.25,4.41666666666667,0.115532795383925,-0.0375291480881546,0.101294003700553,"-3.95037530858263","0.0659821956990462"
"sub-NG06IN25",40,43,2.71428571428571,3,1,24,6,3,3.75,3.5,4.25,-0.460653949283086,-0.676642287554639,-0.487953254590503,"-14.6372139208069","-0.513828414025935"
"sub-NG06NI21",63,66,3.42857142857143,4.5,1,23,12,4.25,3.75,3.91666666666667,3.75,1.16866637885394,0.98534309580439,1.14038155533267,"17.9260223127304","1.24894939949178"
"sub-NG06UL04",44,41,2.57142857142857,2.5,1,23,NA,3.66666666666667,3.33333333333333,4.08333333333333,4.41666666666667,-0.63715157560426,-0.730786279996916,-0.63946154861607,"-13.3074732876842","-0.633810997844704"
"sub-NG07AN22",40,41,2.57142857142857,1.75,1,22,NA,3.5,2.91666666666667,4.58333333333333,4.41666666666667,-0.947612086793915,-0.903160349238932,-0.926379654360115,"-16.1169820089475","-0.961166382595375"
"sub-NG07AS22",36,38,2.85714285714286,2.25,2,20,0,3.08333333333333,2.83333333333333,4.16666666666667,3.91666666666667,-0.804903894851128,-0.986883227869898,-0.816828855518031,"-21.0270166057675","-0.878597868730946"
"sub-NG07EN17",36,39,2.57142857142857,2.25,1,19,2,4.33333333333333,4.58333333333333,3.16666666666667,5,-0.904591133968119,-1.01891912421114,-0.912096021592023,"-20.317511575511","-0.967286922373074"
"sub-NG07PH24",27,47,1.71428571428571,1.75,2,26,8,3.41666666666667,2.75,2.66666666666667,3.08333333333333,-1.43814426131124,-1.21312721663251,-1.41994861954683,"-20.8860306894801","-1.53936741454185"
"sub-NG09IN28",33,37,2.42857142857143,2.5,1,22,1,4.41666666666667,3.33333333333333,3.83333333333333,4.41666666666667,-0.979819333025313,-1.16845363483627,-1.00302800809629,"-23.8341985370604","-1.07014763099815"
"sub-NI05DO22",59,50,2.71428571428571,3.25,1,23,NA,3.41666666666667,4.16666666666667,3.91666666666667,3.91666666666667,0.108902308491877,0.0502382765776412,0.110568659075396,"3.61269562580997","0.220723905365418"
"sub-NK05JA20",31,39,2.42857142857143,2.5,1,21,NA,4.5,3.25,4.41666666666667,3.5,-0.980683829363084,-1.14874485227988,-1.00436280533173,"-23.7926129809978","-1.09021656952247"
"sub-NK06AS24",51,62,3,2.75,1,21,NA,3.25,3.08333333333333,3.58333333333333,4.66666666666667,0.141796493659365,0.2820890167308,0.163634280475236,"6.63644650992171","0.176951290578121"
"sub-NK06RG30",53,46,2.42857142857143,2.5,1,18,8,3,1.66666666666667,4.5,3.75,-0.432205799832134,-0.373839291939689,-0.412315309432155,"-3.46323142913058","-0.342569510980106"
"sub-NN04AN24",54,59,2.71428571428571,2.5,2,21,8,3.75,4.58333333333333,4.33333333333333,4.58333333333333,-0.0533094660899805,0.161291610602917,-0.0177438173388444,"6.55827559114505","0.0286826678421978"
"sub-NN04AS23",58,64,3.71428571428571,3.75,1,24,2,2.91666666666667,3,4.16666666666667,2.66666666666667,0.920290612418212,0.786466061184537,0.908244960058014,"12.9942273621","0.963911444998671"
"sub-NN04DY02",53,57,2.85714285714286,3,1,22,6,2.66666666666667,3.33333333333333,3.66666666666667,4.41666666666667,0.105899781640767,0.151675802711974,0.115857544046441,"4.44936963535755","0.16060008238625"
"sub-NN04NK08",57,69,3,3.5,1,28,NA,3.66666666666667,4.16666666666667,2.83333333333333,4.33333333333333,0.62038760906056,0.742523941904161,0.63106933989568,"15.8554525722605","0.687892807403924"
"sub-NN04OS19",30,45,2.57142857142857,2,2,25,6,3.25,2.91666666666667,3.08333333333333,3.16666666666667,-0.985314965023354,-0.984794485995391,-0.984304412398135,"-20.2012655336915","-1.09900813776511"
"sub-NN05AN05",26,60,2.57142857142857,4,2,20,NA,4.16666666666667,4.66666666666667,2.16666666666667,4.25,-0.15756486729556,-0.369200353770276,-0.222341600642737,"-12.1653525363398","-0.367176468587937"
"sub-NN05EL24",45,61,2.85714285714286,3.5,1,21,NA,3.5,4,4.41666666666667,4.5,0.184361987985194,0.143727845849816,0.167289839330541,"1.76558515806108","0.150678819682313"
"sub-NN05EN15",28,46,3,3,2,24,NA,3.66666666666667,3.91666666666667,3.25,4,-0.5148346729694,-0.799926707864152,-0.559967899876652,"-20.8315015232548","-0.69090160801934"
"sub-NN05EN15X",44,54,2.85714285714286,2.5,2,20,NA,4.5,4.16666666666667,2.25,3.75,-0.277272613128073,-0.21999761267475,-0.265466583633914,"-3.98196047794812","-0.290761865345758"
"sub-NN05ER19",51,61,3.42857142857143,3.25,1,26,NA,3.16666666666667,3.91666666666667,2.66666666666667,4,0.456880597967241,0.397244593398818,0.452897592032549,"5.9476037115591","0.462097959210061"
"sub-NN05IR17",46,57,2.85714285714286,2.5,1,25,NA,4,4.33333333333333,3.66666666666667,4.16666666666667,-0.183482501304875,-0.0687232627379534,-0.164586143931276,"-0.439611091156258","-0.179850041515431"
"sub-NN05LM31",37,60,3.42857142857143,2.5,1,28,8,3.16666666666667,3.41666666666667,4.33333333333333,4.16666666666667,-0.0623387489792053,-0.0527484545462592,-0.0596949133165215,"-4.53863410367107","-0.165456465835426"
"sub-NN05NS06",35,50,3,3,1,22,11,2.75,3.16666666666667,4.41666666666667,4.25,-0.307372581719264,-0.492744555326507,-0.336295696124781,"-13.0923940951941","-0.420805975511004"
"sub-NN05NS15",76,86,3.85714285714286,4,1,19,NA,4.16666666666667,4.08333333333333,4.58333333333333,3.83333333333333,1.80874252649053,2.03507004899587,1.84241542129808,"41.3035885058979","1.99621818933635"
"sub-NN05RS06",39,36,2.57142857142857,1.5,1,21,2,3.58333333333333,4,4.16666666666667,4.75,-1.13768541558724,-1.12348742640598,-1.11470582303828,"-20.4054217887099","-1.15172671404382"
"sub-NN06IO12",56,66,3,3.5,1,22,NA,3.5,3.58333333333333,3,4.08333333333333,0.545614868503333,0.615591827187808,0.550765427304201,"13.0090973960083","0.605184029896959"
"sub-NN06NN01",27,46,2.14285714285714,2.5,2,23,NA,3.5,2.08333333333333,3,3.33333333333333,-1.04492981496144,-1.07296993051107,-1.06248130888971,"-21.5663628614743","-1.18270634609083"
"sub-NN06NZ08",22,25,2.14285714285714,1.75,1,22,0,3.16666666666667,4.91666666666667,4.16666666666667,4.5,-1.76469528245586,-1.98781539144491,-1.78806764010716,"-40.1243925532661","-1.9198048954501"
"sub-NN06TH16",37,55,3,3,1,21,6,3.75,4.33333333333333,4.25,4.16666666666667,-0.176412223701896,-0.273076952392437,-0.195596999435262,"-8.11647073126048","-0.273556997558275"
"sub-NN06US23",65,59,3.14285714285714,3.75,1,21,NA,3.33333333333333,3,4.83333333333333,4.16666666666667,0.72394187136643,0.653413529554684,0.722382418234063,"14.2676879763938","0.856774622549541"
"sub-NN07AS18",60,65,3.28571428571429,3.5,1,19,16,3.16666666666667,2.5,2.41666666666667,3.75,0.721371592684206,0.744996664410822,0.728338701822827,"15.0835692079101","0.806685268832532"
"sub-NN07DO06",45,66,2.42857142857143,2.75,1,24,4,4,3.83333333333333,3.5,4.16666666666667,-0.134511965976265,0.140357065722932,-0.110540957352814,"5.31306528433892","-0.133307940523897"
"sub-NN07EF04",38,56,2.57142857142857,3,2,24,6,3.75,3,3.58333333333333,4.08333333333333,-0.316218272659953,-0.31388687493318,-0.32787578568181,"-6.71461246962161","-0.387471820228703"
"sub-NN07EN14",43,56,2.85714285714286,2.75,2,25,0,3.33333333333333,3.41666666666667,3.58333333333333,2.75,-0.180989396157948,-0.150944885444502,-0.178020854658388,"-3.23587008497759","-0.211113357727642"
"sub-NN07ID18",46,61,3,3.5,2,19,NA,3.91666666666667,3.66666666666667,3.5,3.75,0.2625155403582,0.201186342490199,0.245454513725414,"2.46522034775788","0.232310681357337"
"sub-NN07WE14",65,82,3.57142857142857,4,2,27,13,3.41666666666667,3.75,3.33333333333333,3,1.40693858796243,1.56428643273658,1.42126081453414,"30.7732222773644","1.50645274083124"
"sub-NN07WE18",35,47,2,2.25,2,24,NA,2.25,3.16666666666667,2.75,3.58333333333333,-1.01147224488556,-0.902153393122252,-1.00375210989052,"-15.2937737941123","-1.06385661361348"
"sub-NN08AS03",64,71,3.71428571428571,3.5,1,18,NA,3.33333333333333,4,2.75,3.91666666666667,1.08636035965171,1.14689414854424,1.10286402307924,"22.1791909189655","1.18879536254817"
"sub-NN08AS09",64,71,3.85714285714286,3,2,21,11,2.66666666666667,4.16666666666667,4.25,3.83333333333333,0.9892358566749,1.13000699105735,1.02404417216336,"22.165810645386","1.09919537826169"
"sub-NN08EL29",45,38,2.85714285714286,2.25,2,22,0,3.08333333333333,3.58333333333333,4.08333333333333,4.58333333333333,-0.633747553457393,-0.767803110885918,-0.631640111517604,"-14.7630687109112","-0.624770451820693"
"sub-NN08ER22",30,39,3,2.75,1,22,3,4.16666666666667,3.91666666666667,4.33333333333333,4.16666666666667,-0.685026134158981,-1.01562033236714,-0.726382744208221,"-24.4655326485403","-0.833189954620102"
"sub-NN08LM06",30,55,2.57142857142857,2.5,2,28,NA,2.33333333333333,2.16666666666667,3.91666666666667,3.16666666666667,-0.643203049968651,-0.592824802102187,-0.648805129264125,"-13.0163743952459","-0.774293567514947"
"sub-NN09EN10",61,72,4,5,1,19,NA,4.58333333333333,3.66666666666667,4.16666666666667,2.25,1.63494778341651,1.32430684894192,1.58544385940546,"20.866340992442","1.65829883025707"
"sub-NN09LM18",50,51,2.28571428571429,2.5,1,23,3,3.58333333333333,4.58333333333333,4,4.33333333333333,-0.455468479251654,-0.308999126527771,-0.432087395582143,"-1.97092009705208","-0.389764579995847"
"sub-NN09NS31",23,48,2,2.25,2,22,0,3.33333333333333,3.66666666666667,2.91666666666667,4.16666666666667,-1.22109557698012,-1.16006358926892,-1.23076130673098,"-22.9289173320165","-1.38412459243262"
"sub-NNANLM08",30,36,2,2.25,2,27,0,4.08333333333333,3.16666666666667,4.08333333333333,4.16666666666667,-1.31099545528335,-1.40002746070947,-1.32563515887415,"-26.6584017210901","-1.4047261929035"
"sub-NNTALD27",39,38,2.14285714285714,2.25,1,26,0,4.16666666666667,3.83333333333333,5,4.16666666666667,-1.04353268658841,-1.07943782930828,-1.04304001060313,"-18.9572388699347","-1.06113280651918"
"sub-NO05RT22",57,74,3.42857142857143,3,1,19,NA,3.33333333333333,3.83333333333333,3.75,3.83333333333333,0.73446108378325,0.962852439750339,0.766971426014421,"19.4332891998499","0.795993339126773"
"sub-NS05RO15",23,51,1.42857142857143,2,2,22,NA,3.25,4.33333333333333,3.08333333333333,3.58333333333333,-1.48001527415893,-1.21494046490619,-1.46959050948532,"-20.8016309093009","-1.61484852247474"
"sub-NS09EL05",30,52,2.28571428571429,2.25,2,24,1,3,2.75,3,3.83333333333333,-0.895361123515904,-0.786648913891395,-0.891912808411677,"-15.1825279456413","-1.00717132922095"
"sub-NY04DT26",29,45,1.57142857142857,1.5,2,30,NA,3.5,4.41666666666667,2.91666666666667,3.75,-1.57454628812244,-1.29095397006225,-1.54440596869491,"-20.9397678510682","-1.64424169118827"
"sub-NY05DI04",50,72,2.57142857142857,3.75,2,24,16,2.75,3.58333333333333,3.83333333333333,4.08333333333333,0.443743178210834,0.60037110005057,0.442200592846549,"13.1314417530928","0.456205168088081"
"sub-NY07AS30",55,64,3.14285714285714,3.25,1,28,11,4.75,4.58333333333333,3.16666666666667,4.08333333333333,0.470433090108303,0.530970890936615,0.479754791390072,"10.8746595611157","0.522558244983782"
"sub-NZ04EN16",36,41,2.42857142857143,2.25,2,19,3,2.58333333333333,2.75,4.25,3.75,-0.926557068880984,-0.98364213263381,-0.929865911888856,"-18.8875785775264","-0.984378583602334"
"sub-NZ06AS05",51,62,3.14285714285714,3.25,1,30,5,3.33333333333333,4,3.41666666666667,3.5,0.35719335885025,0.365208697057572,0.357630425958557,"6.65710874181559","0.373408905567933"
"sub-NZ09ER04",61,76,3.14285714285714,3.25,2,21,11,2.08333333333333,4,2.58333333333333,4,0.807558794869151,1.08738382024292,0.842123495978307,"23.652068687204","0.909799447658367"
"sub-OA09ID13",59,74,3.14285714285714,3.5,2,24,21,3,3.33333333333333,3.5,3.33333333333333,0.810484148184964,0.995307806258172,0.829356183868913,"20.8350169153514","0.888570600708317"
"sub-OF06ER05",45,51,2.85714285714286,3.5,1,19,8,3.83333333333333,4.08333333333333,4.08333333333333,4.41666666666667,-0.0014892429856606,-0.198238419136555,-0.0318014456038624,"-5.40228472764786","-0.0310069509297007"
"sub-OH05NK29",33,40,2.85714285714286,2.5,2,21,NA,4,4.83333333333333,3.25,4.08333333333333,-0.746655420412945,-0.966514971080535,-0.770536180764823,"-21.6729146338761","-0.855355453759553"
"sub-OL05ID16",62,69,2.85714285714286,3.75,2,26,NA,2.91666666666667,3.58333333333333,4.16666666666667,4.16666666666667,0.734468626325301,0.856120566039849,0.744567827267563,"19.3402932721696","0.846993623488144"
"sub-OL05ID17",71,74,3.42857142857143,3.25,1,26,NA,2.66666666666667,4.33333333333333,4.66666666666667,4.25,1.07883462354876,1.32864544228995,1.12324680467044,"29.1857187737725","1.26235038747291"
"sub-OM09ER11",51,65,3.42857142857143,3,1,20,NA,3.5,3.66666666666667,3.08333333333333,4,0.453090748313658,0.50902938993995,0.464330106906507,"8.80624103947434","0.463257867635792"
"sub-ON04OR02",36,46,3.42857142857143,3.5,1,22,4,4,4.5,4.16666666666667,4.58333333333333,-0.0290264754366738,-0.455836622933959,-0.086183242936631,"-15.2356036487298","-0.161961991739307"
"sub-ON05EL22",44,35,3.28571428571429,2.5,2,29,NA,3.08333333333333,3.33333333333333,3.41666666666667,3.58333333333333,-0.452981408651583,-0.770384731889033,-0.470975583158134,"-17.5899903233235","-0.475678383453592"
"sub-ON06US07",24,27,1.57142857142857,2,1,26,0,4.58333333333333,4.83333333333333,3.75,4.66666666666667,-1.84790467611598,-1.9782010042331,-1.86924491893302,"-37.3048834453056","-1.96926251026855"
"sub-OO00OO00",57,59,3.14285714285714,3,2,29,NA,3.58333333333333,4.58333333333333,2.58333333333333,3.41666666666667,0.337411875112893,0.383670519430898,0.353158204045384,"8.67420241297211","0.416607052505424"
"sub-OO06EL19",72,72,4,4,1,25,11,3.08333333333333,3.16666666666667,3.66666666666667,3.75,1.53161749917448,1.49206459855313,1.53896966122899,"28.4882348029042","1.68247474053775"
"sub-OS04ON05",28,32,1.85714285714286,1.75,2,30,1,3.33333333333333,3.83333333333333,3.25,3.83333333333333,-1.63876755539452,-1.66861811747168,-1.64042087255355,"-30.9382003283467","-1.73026420878484"
"sub-OW06NZ10",35,52,2.42857142857143,3,2,27,5,3.08333333333333,4.41666666666667,3.25,3.66666666666667,-0.506747059953242,-0.556816348008996,-0.52683002827276,"-11.6733840346812","-0.598184082795256"
"sub-OW07RK26",66,76,3.57142857142857,3.75,2,22,14,2.75,4.33333333333333,4.16666666666667,3.83333333333333,1.23631487860397,1.35844719951178,1.25417857158485,"27.1599839301103","1.35412992496832"
"sub-PE06US28",75,81,3.85714285714286,5,1,21,13,2.41666666666667,4.08333333333333,3.75,4.16666666666667,2.00932090790683,1.93975151909591,1.99510924811893,"37.0577018579771","2.16322985698328"
"sub-PF04ER19",47,57,3,2.5,1,26,NA,3.83333333333333,3.25,4.75,4.83333333333333,-0.105328948931869,-0.0112647660975709,-0.086421469536403,"0.260024098540537","-0.0982181798404065"
"sub-PI03AN12",52,57,3,3,1,23,NA,2.66666666666667,3.33333333333333,2.83333333333333,3.58333333333333,0.146018591481833,0.160449828911472,0.152869164218997,"3.75701640397517","0.185825851414551"
"sub-PP04PH22",40,50,2.57142857142857,3,1,26,NA,4.25,4.25,4.08333333333333,4.58333333333333,-0.389694268710524,-0.470382163484119,-0.406177502420134,"-9.6233459799678","-0.440077189949188"
"sub-PP05RT22",66,71,3.71428571428571,2.5,1,25,NA,2.5,2.83333333333333,4.16666666666667,3.5,0.811873734015952,1.09557178117146,0.871201080902348,"23.5371368345713","0.959143855918598"
"sub-PP06RD20",60,66,4,3.5,1,27,4,2.41666666666667,3.5,2.5,3.58333333333333,1.03563762131648,0.944774598009163,1.03618856673484,"15.818561092267","1.09199792265205"
"sub-PP07AS29",56,67,3.85714285714286,4,1,22,NA,2.25,3.41666666666667,3.16666666666667,3.83333333333333,1.07527776232649,0.898489441112923,1.05261143769954,"13.764751512259","1.08695429870629"
"sub-PP08ER08",37,39,3.57142857142857,2.5,2,24,5,3.83333333333333,4.58333333333333,4.58333333333333,4.58333333333333,-0.393490152910963,-0.7377613495977,-0.420198464395055,"-19.5875198845026","-0.493567768768992"
"sub-PT05RT01",59,67,3.14285714285714,2.75,2,25,NA,3.16666666666667,3.91666666666667,3.83333333333333,4.08333333333333,0.445997260379593,0.680926292407464,0.48538028711542,"15.7919761162501","0.546847361822683"
"sub-PT06AR17",51,68,3.85714285714286,4,1,21,NA,3.83333333333333,3.75,3.66666666666667,4.33333333333333,0.998776029093725,0.810974891509348,0.969637930637187,"11.001567448132","0.964107644150687"
"sub-RA04AN25",29,38,2.28571428571429,1.75,2,21,2,4.25,3.33333333333333,4.33333333333333,3.83333333333333,-1.33083090222492,-1.33974733899959,-1.32762513263061,"-25.9305612489101","-1.43276325403928"
"sub-RA05ER30",60,55,2.57142857142857,3.5,2,28,12,2.91666666666667,2.91666666666667,2.91666666666667,3.58333333333333,0.239839456178163,0.237449092324745,0.241306680469845,"7.89749442641516","0.357855421462199"
"sub-RA07LF09",62,73,3.28571428571429,3.25,1,21,NA,3.83333333333333,4.41666666666667,3.75,4.5,0.829956977950906,1.04225243738739,0.860560784892863,"22.2013429111881","0.936925578149791"
"sub-RASUAN07",40,45,2.14285714285714,2.25,1,23,NA,4.16666666666667,3.83333333333333,3.75,4.33333333333333,-0.894419453642837,-0.815719208597375,-0.883099584037892,"-13.2437357393989","-0.905749720767411"
"sub-RF09EL18",54,69,3.57142857142857,3.75,1,21,12,2.75,3.91666666666667,3.5,3.25,0.878010561732721,0.826963991376014,0.867896346796868,"13.7905444836389","0.888513329659569"
"sub-RG05AS08",46,56,2.85714285714286,3.5,2,21,NA,3.75,3.58333333333333,4.16666666666667,4,0.110453743765737,-0.00291305142292729,0.0883207239744978,"-1.1223555742538","0.0880389806996675"
"sub-RG05ER27",46,55,2.57142857142857,2.5,1,26,NA,3.83333333333333,4,3.25,4.25,-0.338925109713123,-0.203349038575111,-0.319580695485588,"-1.88046702661246","-0.323044826341162"
"sub-RG05RE29",61,62,3.14285714285714,3.75,1,26,NA,2.75,3.5,3.75,4.41666666666667,0.703627755593805,0.658634468168827,0.69980369526975,"13.6340720999482","0.798468168439698"
"sub-RG05RS16",70,78,3.85714285714286,4.5,1,20,26,4.58333333333333,4,3.5,3.83333333333333,1.70221799820187,1.66544704459096,1.69609122888321,"31.4103485868298","1.82468009454472"
"sub-RG06AS09",63,49,3.28571428571429,3.25,1,19,0,3.08333333333333,3.5,4.91666666666667,4,0.402931394886826,0.245875636640539,0.403318228161453,"5.69444939602625","0.529082775004321"
"sub-RG07FR07",62,67,3.28571428571429,3.25,2,22,NA,4.08333333333333,4.16666666666667,2.5,3.75,0.718446239368393,0.837072678395566,0.741106013932221,"17.9006209797628","0.827914115782583"
"sub-RG07US04",49,52,3,3.25,2,23,NA,3.5,3.83333333333333,3.08333333333333,4.83333333333333,0.0741712042404187,-0.0585582997896246,0.0597979395181227,"-1.90639054412974","0.0818882269575344"
"sub-RG09ER19",51,65,3.14285714285714,3.75,2,23,1,4,4.5,3.08333333333333,4.25,0.569209412225355,0.517801995460315,0.553765809638485,"8.82449096026495","0.570943436389687"
"sub-RG09IN01",36,47,3.42857142857143,2.75,2,18,9,3.75,4.16666666666667,4.16666666666667,4.08333333333333,-0.244832378465362,-0.496645124795569,-0.270886111742601,"-14.544348539264","-0.35833661413533"
"sub-RI04ZA30",70,77,3.42857142857143,4.25,1,22,NA,3.75,3.83333333333333,2.91666666666667,3.91666666666667,1.42809398974175,1.50689992437908,1.43521365943882,"30.674128034419","1.57471067160945"
"sub-RI05NK29",37,40,3.14285714285714,2.75,1,19,0,4.08333333333333,4.41666666666667,3.75,4.5,-0.474183231093066,-0.77791179790547,-0.504849778652957,"-18.873145207035","-0.564171237943707"
"sub-RI06ZI02",62,56,3.14285714285714,3,1,24,8,3,3.91666666666667,4.75,4.83333333333333,0.376743362151489,0.402791816037198,0.396313454120856,"10.0038124999574","0.503116552938627"
"sub-RK05EF01",51,68,2.85714285714286,3.25,2,23,19,2.16666666666667,3.5,3.41666666666667,4,0.35043173521869,0.504155933209514,0.361908902351771,"10.9505487149265","0.375562737231816"
"sub-RM04EN07",49,57,3.14285714285714,3.75,1,21,NA,2.33333333333333,4.41666666666667,3.5,3.33333333333333,0.382493684916731,0.195544513030333,0.353339727468645,"1.69820663061861","0.369188727253354"
"sub-RN05NG13",61,71,3.28571428571429,3,1,28,NA,2.66666666666667,4.33333333333333,3.16666666666667,3.91666666666667,0.69563901844884,0.924515239716256,0.73196200169502,"20.0632640971384","0.800870977884952"
"sub-RN07AS10",46,57,2.85714285714286,3.25,2,21,NA,3.33333333333333,3.58333333333333,3,3.58333333333333,0.050908524820898,0.00628186562229405,0.0400258533681347,"-0.414079212051244","0.034693157941794"
"sub-RN10AN23",60,64,3.42857142857143,3.25,1,21,NA,4.75,3.41666666666667,3.33333333333333,4.83333333333333,0.683792308652232,0.71891458987871,0.697813721513297,"14.3619125721281","0.770431107303919"
"sub-RO06AN18",41,49,3,3.5,1,20,NA,3.58333333333333,4,4.5,4.41666666666667,-0.0555927931366774,-0.330884351595659,-0.0963376637516633,"-9.61619456779081","-0.126727474993887"
